Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Version
NSRDB,1143431,-,-,-,38.89,-77.1,0,78,-5,c,w/m2,w/m2,w/m2,3.1.1
Year,Month,Day,GHI,DNI,DHI,,,,,,,,,
2017,12,10,108.6788198,183.82721,37.09232504,,,,,,,,,
2017,12,11,108.6572853,183.814959,37.07578827,,,,,,,,,
2017,12,12,108.6357508,183.8027079,37.0592515,,,,,,,,,
2017,12,13,108.6142162,183.7904569,37.04271473,,,,,,,,,
2017,12,14,108.5926817,183.7782059,37.02617796,,,,,,,,,
2017,12,15,108.5711472,183.7659548,37.00964119,,,,,,,,,
2017,12,16,108.5496126,183.7537038,36.99310442,,,,,,,,,
2017,12,17,108.5280781,183.7414528,36.97656765,,,,,,,,,
2017,12,18,108.5065436,183.7292018,36.96003088,,,,,,,,,
2017,12,19,108.485009,183.7169509,36.94349411,,,,,,,,,
2017,12,20,108.4634745,183.7046999,36.92695735,,,,,,,,,
2017,12,21,108.44194,183.692449,36.91042058,,,,,,,,,
2017,12,22,108.4204054,183.680198,36.89388381,,,,,,,,,
2017,12,23,108.3988709,183.6679471,36.87734704,,,,,,,,,
2017,12,24,108.3773364,183.6556961,36.86081027,,,,,,,,,
2017,12,25,108.3558018,183.6434452,36.84427351,,,,,,,,,
2017,12,26,108.3342673,183.6311942,36.82773674,,,,,,,,,
2017,12,27,108.3127328,183.6189433,36.81119997,,,,,,,,,
2017,12,28,108.2911983,183.6066923,36.7946632,,,,,,,,,
2017,12,29,108.2696637,183.5944414,36.77812643,,,,,,,,,
2017,12,30,108.2481292,183.5821904,36.76158967,,,,,,,,,
2017,12,31,108.2265947,183.5699395,36.7450529,,,,,,,,,
2018,1,1,108.2050601,183.5576885,36.72851613,,,,,,,,,
2018,1,2,108.1835256,183.5454376,36.71197936,,,,,,,,,
2018,1,3,108.1619911,183.5331866,36.6954426,,,,,,,,,
2018,1,4,108.1404565,183.5209357,36.67890583,,,,,,,,,
2018,1,5,108.118922,183.5086847,36.66236906,,,,,,,,,
2018,1,6,108.0973875,183.4964338,36.64583229,,,,,,,,,
2018,1,7,108.075853,183.4841828,36.62929552,,,,,,,,,
2018,1,8,108.0543184,183.4719319,36.61275876,,,,,,,,,
2018,1,9,108.0327839,183.4596809,36.59622199,,,,,,,,,
2018,1,10,108.0112494,183.44743,36.57968522,,,,,,,,,
2018,1,11,107.9897148,183.435179,36.56314845,,,,,,,,,
2018,1,12,107.9681803,183.4229281,36.54661168,,,,,,,,,
2018,1,13,107.9466458,183.4106771,36.53007492,,,,,,,,,
2018,1,14,107.9251113,183.3984262,36.51353815,,,,,,,,,
2018,1,15,107.9035767,183.3861752,36.49700138,,,,,,,,,
2018,1,16,107.8820422,183.3739243,36.48046461,,,,,,,,,
2018,1,17,107.8605077,183.3616733,36.46392784,,,,,,,,,
2018,1,18,107.8389731,183.3494224,36.44739108,,,,,,,,,
2018,1,19,107.8174386,183.3371714,36.43085431,,,,,,,,,
2018,1,20,107.7959041,183.3249205,36.41431754,,,,,,,,,
2018,1,21,107.7743695,183.3126695,36.39778077,,,,,,,,,
2018,1,22,107.752835,183.3004186,36.38124401,,,,,,,,,
2018,1,23,107.7313005,183.2881676,36.36470725,,,,,,,,,
2018,1,24,107.709766,183.2759167,36.34817048,,,,,,,,,
2018,1,25,107.6882315,183.2636657,36.33163372,,,,,,,,,
2018,1,26,107.6666969,183.2514148,36.31509696,,,,,,,,,
2018,1,27,107.6451624,183.2391638,36.29856019,,,,,,,,,
2018,1,28,107.6236279,183.2269129,36.28202343,,,,,,,,,
2018,1,29,107.6020934,183.2146619,36.26548667,,,,,,,,,
2018,1,30,107.5805588,183.202411,36.2489499,,,,,,,,,
